AGS,Ort,2_Stimmen AfD,2_Stimmen CDU,2_Stimmen Die Linke,2_Stimmen FDP,2_Stimmen Grüne,2_Stimmen SPD,2_Stimmen Ungültige Stimmen,2_Stimmen andere Parteien,2_Stimmen gültige Stimmen,2_Anteil AfD,2_Anteil CDU,2_Anteil Die Linke,2_Anteil FDP,2_Anteil Grüne,2_Anteil SPD,2_Anteil Ungültige Stimmen,2_Anteil andere Parteien,2_Anteil gültige Stimmen,WKNr,Stimmen Wahlberechtigte,Stimmen Wähler,Anteil Wahlberechtigte,Anteil Wähler,Wahl,WK-Nr,WK-Name,Ebene,Ortname,Briefwahl_Sonderfall,Wahlberechtigte,Wähler,ungültige_1,gültige_1,CDU_1,DIE LINKE_1,SPD_1,AfD_1,GRÜNE_1,NPD_1,FDP_1,PIRATEN_1,FREIE WÄHLER_1,BüSo_1,MLPD_1,ÖDP_1,Die PARTEI_1,Bürgerkandidat_1,Der Auserwählte_1,Heimat Region Zwickau_1,Held_1,Hoyer_1,Internationalistisch. Bündnis_1,RINK_1,SGP_1,Wir sind LEIPZIGER_1,ungültige_2,gültige_2,CDU_2,DIE LINKE_2,SPD_2,AfD_2,GRÜNE_2,NPD_2,FDP_2,PIRATEN_2,FREIE WÄHLER_2,BüSo_2,MLPD_2,BGE_2,DiB_2,ÖDP_2,Die PARTEI_2,Tierschutzpartei_2,V-Partei³_2,2_Gewinner
14729060,Borsdorf,1237,625,617,444,202,1260,62,619,5004,24.7,12.5,12.3,8.9,4.0,25.2,1.2,12.4,98.8,154,6734,5066,100.0,75.2,BW17,154,Leipzig-Land,GE,Borsdorf,,6872,5490,74,5416,1935,793,657,1394,260,x,377,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,54,5436,1706,780,591,1350,218,45,484,16,62,3,2,20,15,10,48,80,6,SPD
14729070,"Brandis, Stadt",1521,755,741,507,234,1480,71,759,5997,25.4,12.6,12.4,8.5,3.9,24.7,1.2,12.7,98.8,154,7889,6068,100.0,76.9,BW17,154,Leipzig-Land,GE,"Brandis, Stadt",,7852,6104,63,6041,1788,945,782,1838,273,x,415,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,51,6053,1710,879,653,1712,237,55,513,17,56,6,5,21,9,16,48,107,9,AfD
14729080,"Colditz, Stadt",1381,679,681,451,95,1357,58,808,5452,25.3,12.5,12.5,8.3,1.7,24.9,1.1,14.8,98.9,154,6964,5510,100.0,79.1,BW17,154,Leipzig-Land,GE,"Colditz, Stadt",,7271,5150,94,5056,1606,783,535,1594,141,x,397,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,72,5078,1510,721,575,1493,87,70,419,17,43,3,3,14,11,8,26,71,7,AfD
14729100,Elstertrebnitz,191,98,93,82,20,201,10,100,785,24.3,12.5,11.8,10.4,2.5,25.6,1.3,12.7,98.7,154,1312,795,100.0,60.6,BW17,154,Leipzig-Land,GE,Elstertrebnitz,,1028,687,12,675,301,78,53,185,19,x,39,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,15,672,230,82,65,179,16,3,68,0,5,0,2,1,1,1,9,9,1,SPD
14729140,"Frohburg, Stadt",1920,965,958,511,174,1895,72,1255,7678,25.0,12.6,12.5,6.7,2.3,24.7,0.9,16.3,99.1,154,10526,7750,100.0,73.6,BW17,154,Leipzig-Land,GE,"Frohburg, Stadt",,8544,6419,99,6320,2313,879,670,1950,166,x,342,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,82,6337,2040,830,683,1877,140,79,425,13,69,1,4,25,13,9,43,74,12,AfD
14729150,"Geithain, Stadt",1209,585,594,286,125,1202,59,786,4787,25.3,12.2,12.4,6.0,2.6,25.1,1.2,16.4,98.8,154,5689,4846,100.0,85.2,BW17,154,Leipzig-Land,GE,"Geithain, Stadt",,5992,4368,66,4302,1584,755,486,1130,136,x,211,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,58,4310,1427,700,514,1030,111,96,256,4,44,2,5,12,9,13,42,40,5,AfD
14729160,"Grimma, Stadt",3861,1922,1912,1076,417,3899,130,2318,15405,25.1,12.5,12.4,7.0,2.7,25.3,0.8,15.0,99.2,154,23192,15535,100.0,67.0,BW17,154,Leipzig-Land,GE,"Grimma, Stadt",,23499,16785,220,16565,5158,2552,1706,5643,547,x,959,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,202,16583,4565,2437,1793,5158,450,212,1163,62,209,13,25,46,30,49,121,230,20,SPD
14729170,"Groitzsch, Stadt",1207,600,600,393,141,1199,46,648,4788,25.2,12.5,12.5,8.2,2.9,25.0,1.0,13.5,99.0,154,6431,4834,100.0,75.2,BW17,154,Leipzig-Land,GE,"Groitzsch, Stadt",,6323,4612,75,4537,1945,601,503,1067,156,x,265,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,56,4556,1609,612,552,1057,131,33,371,13,47,7,6,10,5,6,27,65,5,AfD
14729190,Großpösna,36,368,287,128,157,175,69,2334,3485,1.0,10.6,8.2,3.7,4.5,5.0,1.9,67.0,98.1,154,4440,3554,100.0,80.0,BW17,154,Leipzig-Land,GE,Großpösna,,4431,3724,38,3686,1207,548,448,952,207,x,324,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,36,3688,1070,513,411,907,175,22,432,11,32,3,6,10,5,1,29,55,6,CDU
14729220,"Kitzscher, Stadt",729,373,375,160,57,726,26,532,2952,24.7,12.6,12.7,5.4,1.9,24.6,0.9,18.0,99.1,154,4257,2978,100.0,70.0,BW17,154,Leipzig-Land,GE,"Kitzscher, Stadt",,4192,2994,47,2947,977,533,321,909,76,x,131,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,40,2954,837,529,345,854,58,44,160,11,34,1,1,7,4,0,23,42,4,AfD
14729245,Lossatal,1008,1164,268,122,131,232,40,437,3362,30.0,34.6,8.0,3.6,3.9,6.9,1.2,13.0,98.8,154,5048,3402,100.0,67.4,BW17,154,Leipzig-Land,GE,Lossatal,,5072,3788,59,3729,1274,494,374,1246,131,x,210,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,53,3735,1117,472,360,1170,114,57,281,10,39,1,4,7,8,10,33,47,5,CDU
14729250,Machern,903,440,457,368,136,885,42,433,3622,24.9,12.1,12.6,10.2,3.8,24.4,1.1,12.0,98.9,154,5510,3664,100.0,66.5,BW17,154,Leipzig-Land,GE,Machern,,5478,4443,50,4393,1558,692,502,1104,195,x,342,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,41,4402,1404,629,471,1026,161,51,457,14,41,3,10,21,6,4,43,55,6,AfD
14729260,"Markkleeberg, Stadt",3627,1815,1816,1545,996,3658,147,1106,14563,24.9,12.5,12.5,10.6,6.8,25.1,1.0,7.6,99.0,154,20201,14710,100.0,72.8,BW17,154,Leipzig-Land,GE,"Markkleeberg, Stadt",,20202,16049,185,15864,5400,2686,2278,3074,1243,x,1183,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,130,15919,4630,2532,2096,3052,1092,94,1698,43,90,12,12,54,44,39,179,226,26,SPD
14729270,"Markranstädt, Stadt",2448,1221,1217,888,300,2496,92,1261,9831,24.9,12.4,12.4,9.0,3.1,25.4,0.9,12.8,99.1,154,13241,9923,100.0,74.9,BW17,154,Leipzig-Land,GE,"Markranstädt, Stadt",,13024,10049,139,9910,3454,1495,1226,2661,396,x,678,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,128,9921,3006,1387,1219,2550,298,69,903,36,147,3,12,27,15,10,86,143,10,SPD
14729300,"Naunhof, Stadt",1327,661,653,530,207,1321,51,610,5309,25.0,12.5,12.3,10.0,3.9,24.9,1.0,11.5,99.0,154,7169,5360,100.0,74.8,BW17,154,Leipzig-Land,GE,"Naunhof, Stadt",J,7234,6347,86,6261,1967,1009,736,1746,280,x,523,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,71,6276,1840,911,695,1594,247,42,622,23,57,2,6,18,14,9,65,112,19,AfD
14729320,Neukieritzsch,949,481,476,276,78,941,39,605,3806,24.9,12.6,12.5,7.3,2.0,24.7,1.0,15.9,99.0,154,5924,3845,100.0,64.9,BW17,154,Leipzig-Land,GE,Neukieritzsch,,5806,4320,76,4244,1516,666,448,1279,101,x,234,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,63,4257,1296,639,468,1183,88,89,304,13,36,2,2,17,8,2,37,69,4,AfD
14729330,Otterwisch,228,120,113,80,16,222,11,148,927,24.6,12.9,12.2,8.6,1.7,23.9,1.2,16.0,98.8,154,1114,938,100.0,84.2,BW17,154,Leipzig-Land,GE,Otterwisch,,1139,765,16,749,273,96,81,234,18,x,47,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,12,753,242,86,87,213,10,9,63,0,12,0,0,1,2,0,10,17,1,AfD
14729340,Parthenstein,428,220,222,150,38,433,13,232,1723,24.8,12.8,12.9,8.7,2.2,25.1,0.7,13.5,99.3,154,2915,1736,100.0,59.6,BW17,154,Leipzig-Land,GE,Parthenstein,,2919,2000,17,1983,659,290,165,682,56,x,131,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,13,1987,624,258,186,608,38,23,173,9,23,3,0,2,4,1,11,20,4,SPD
14729350,"Pegau, Stadt",1241,628,629,432,173,1276,64,694,5073,24.5,12.4,12.4,8.5,3.4,25.2,1.2,13.7,98.8,154,6556,5137,100.0,78.4,BW17,154,Leipzig-Land,GE,"Pegau, Stadt",J,5339,4033,80,3953,1581,557,370,1027,142,x,276,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,67,3966,1291,536,430,987,136,40,341,15,45,2,6,6,8,7,50,59,7,SPD
14729360,"Regis-Breitingen, Stadt",567,286,285,167,40,581,21,378,2304,24.6,12.4,12.4,7.2,1.7,25.2,0.9,16.4,99.1,154,3197,2325,100.0,72.7,BW17,154,Leipzig-Land,GE,"Regis-Breitingen, Stadt",,3300,2296,49,2247,754,343,290,667,68,x,125,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,50,2246,668,334,290,622,40,40,168,13,11,6,1,6,1,2,24,20,0,SPD
14729370,"Rötha, Stadt",847,415,416,290,105,830,36,408,3311,25.6,12.5,12.6,8.8,3.2,25.1,1.1,12.3,98.9,154,4991,3347,100.0,67.1,BW17,154,Leipzig-Land,GE,"Rötha, Stadt",,4903,3647,65,3582,1257,603,434,919,129,x,240,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,50,3597,1109,583,402,860,114,41,309,8,17,2,4,25,9,3,42,62,7,AfD
14729380,Thallwitz,413,203,201,125,41,404,17,247,1634,25.3,12.4,12.3,7.6,2.5,24.7,1.0,15.1,99.0,154,2911,1651,100.0,56.7,BW17,154,Leipzig-Land,GE,Thallwitz,,2979,2281,33,2248,796,259,218,754,83,x,138,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,24,2257,709,246,218,720,57,34,167,3,23,0,2,12,5,2,20,35,4,AfD
14729400,"Trebsen/Mulde, Stadt",507,258,258,124,47,510,24,347,2051,24.7,12.6,12.6,6.0,2.3,24.9,1.2,16.9,98.8,154,3213,2075,100.0,64.6,BW17,154,Leipzig-Land,GE,"Trebsen/Mulde, Stadt",,3213,2424,56,2368,826,320,228,797,72,x,125,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,36,2388,772,326,222,739,54,40,144,9,19,2,2,6,2,2,16,31,2,SPD
14729410,"Wurzen, Stadt",2544,1244,1276,630,250,2490,105,1555,9989,25.5,12.5,12.8,6.3,2.5,24.9,1.0,15.6,99.0,154,13941,10094,100.0,72.4,BW17,154,Leipzig-Land,GE,"Wurzen, Stadt",,13657,9348,141,9207,2829,1377,983,3260,269,x,489,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,109,9239,2575,1287,979,2945,232,172,581,38,106,6,9,29,10,9,85,164,12,AfD
14729430,"Zwenkau, Stadt",1343,663,652,436,180,1350,55,706,5330,25.2,12.4,12.2,8.2,3.4,25.3,1.0,13.2,99.0,154,7684,5385,100.0,70.1,BW17,154,Leipzig-Land,GE,"Zwenkau, Stadt",,7601,5846,85,5761,2219,809,677,1464,231,x,361,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,66,5780,1915,797,687,1399,196,44,478,14,64,3,7,16,9,3,48,90,10,SPD
14730010,Arzberg,190,98,101,64,11,190,8,138,792,24.0,12.4,12.8,8.1,1.4,24.0,1.0,17.4,99.0,151,1571,800,100.0,50.9,BW17,151,Nordsachsen,GE,Arzberg,,1600,936,25,911,269,165,113,288,17,x,59,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,24,912,259,132,95,285,10,19,72,2,11,0,1,6,0,2,7,11,0,AfD
14730020,"Bad Düben, Stadt",1107,550,552,384,134,1115,44,568,4410,25.1,12.5,12.5,8.7,3.0,25.3,1.0,12.9,99.0,151,6445,4454,100.0,69.1,BW17,151,Nordsachsen,GE,"Bad Düben, Stadt",,6549,4667,59,4608,1616,851,694,1057,123,x,267,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,60,4607,1402,728,636,1053,142,58,398,21,50,2,6,12,4,5,35,48,7,SPD
14730030,Beilrode,559,286,274,179,36,562,27,353,2249,24.9,12.7,12.2,8.0,1.6,25.0,1.2,15.7,98.8,151,3373,2276,100.0,67.5,BW17,151,Nordsachsen,GE,Beilrode,J,3513,2744,45,2699,924,472,312,768,38,x,185,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,46,2698,828,371,320,765,46,38,215,8,24,3,3,7,2,3,22,42,1,SPD
14730045,"Belgern-Schildau, Stadt",938,476,476,254,81,937,35,564,3726,25.2,12.8,12.8,6.8,2.2,25.1,0.9,15.1,99.1,151,6373,3761,100.0,59.0,BW17,151,Nordsachsen,GE,"Belgern-Schildau, Stadt",,6487,4683,76,4607,1441,711,571,1488,100,x,296,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,66,4617,1321,583,549,1466,99,88,310,12,44,2,3,19,6,10,34,68,3,AfD
14730050,Cavertitz,298,145,143,83,20,290,9,177,1156,25.8,12.5,12.4,7.2,1.7,25.1,0.8,15.3,99.2,151,1798,1165,100.0,64.8,BW17,151,Nordsachsen,GE,Cavertitz,,1855,1479,20,1459,542,216,147,451,25,x,78,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,20,1459,452,190,122,472,27,38,107,1,12,2,0,5,1,2,9,18,1,AfD
14730060,"Dahlen, Stadt",602,298,297,188,78,596,28,334,2393,25.2,12.5,12.4,7.9,3.3,24.9,1.2,14.0,98.8,151,3484,2421,100.0,69.5,BW17,151,Nordsachsen,GE,"Dahlen, Stadt",,3589,2616,37,2579,920,464,295,675,70,x,155,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,31,2585,810,398,270,673,85,50,204,8,19,0,3,10,2,3,9,37,4,AfD
14730070,"Delitzsch, Stadt",3611,1824,1819,1046,361,3664,140,2350,14675,24.6,12.4,12.4,7.1,2.5,25.0,0.9,16.0,99.1,151,20548,14815,100.0,72.1,BW17,151,Nordsachsen,GE,"Delitzsch, Stadt",,20873,14155,202,13953,4429,2391,2799,3099,434,x,801,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,157,13998,4330,2226,2030,3185,341,156,998,51,257,5,11,40,14,19,108,210,17,SPD
14730080,Doberschütz,574,289,291,229,51,573,23,288,2295,25.0,12.6,12.7,10.0,2.2,25.0,1.0,12.5,99.0,151,3413,2318,100.0,67.9,BW17,151,Nordsachsen,GE,Doberschütz,,3462,2812,46,2766,941,434,322,809,57,x,203,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,47,2765,765,377,301,844,61,33,273,14,19,3,1,7,5,6,17,35,4,AfD
14730090,"Dommitzsch, Stadt",267,131,138,85,19,264,12,171,1075,24.8,12.2,12.8,7.9,1.8,24.6,1.1,15.9,98.9,151,2110,1087,100.0,51.5,BW17,151,Nordsachsen,GE,"Dommitzsch, Stadt",J,2147,1671,23,1648,515,300,259,431,29,x,114,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,18,1653,477,245,228,441,32,33,129,2,20,1,0,6,0,1,14,22,2,AfD
14730100,Dreiheide,319,156,156,135,26,311,12,167,1270,25.1,12.3,12.3,10.6,2.0,24.5,0.9,13.1,99.1,151,1773,1282,100.0,72.3,BW17,151,Nordsachsen,GE,Dreiheide,,1758,1233,18,1215,364,183,159,361,30,x,118,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,17,1216,333,146,155,343,21,31,135,3,10,1,1,3,0,5,10,17,2,AfD
14730110,"Eilenburg, Stadt",2338,1168,1177,671,223,2327,128,1442,9346,25.0,12.5,12.6,7.2,2.4,24.9,1.4,15.4,98.6,151,13525,9474,100.0,70.0,BW17,151,Nordsachsen,GE,"Eilenburg, Stadt",,12838,8838,181,8657,2609,1659,1273,2385,211,x,520,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,147,8691,2335,1443,1174,2335,206,153,634,30,79,11,8,21,13,5,81,147,16,AfD
14730120,Elsnig,220,107,107,93,15,216,8,97,855,25.7,12.5,12.5,10.9,1.8,25.3,0.9,11.3,99.1,151,1160,863,100.0,74.4,BW17,151,Nordsachsen,GE,Elsnig,,1193,819,13,806,220,124,130,239,10,x,83,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,12,807,204,107,113,240,12,16,90,4,5,0,0,0,0,4,4,6,2,AfD
14730140,Jesewitz,482,238,236,170,59,485,15,260,1930,25.0,12.3,12.2,8.8,3.1,25.1,0.8,13.5,99.2,151,2521,1945,100.0,77.2,BW17,151,Nordsachsen,GE,Jesewitz,,2526,2051,28,2023,711,329,262,524,63,x,134,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,28,2023,588,296,247,536,62,18,184,1,17,0,0,5,6,11,12,35,5,SPD
14730150,Krostitz,727,349,359,280,70,727,30,348,2860,25.4,12.2,12.6,9.8,2.4,25.4,1.0,12.2,99.0,151,3333,2890,100.0,86.7,BW17,151,Nordsachsen,GE,Krostitz,J,3136,2701,27,2674,1080,372,299,667,67,x,189,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,22,2679,937,333,245,683,66,21,260,12,29,1,0,8,7,3,25,47,2,AfD
14730160,Laußig,499,247,247,142,28,500,19,334,1997,25.0,12.4,12.4,7.1,1.4,25.0,0.9,16.7,99.1,151,3044,2016,100.0,66.2,BW17,151,Nordsachsen,GE,Laußig,,3171,2407,34,2373,851,323,294,724,36,x,145,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,34,2373,749,307,249,742,33,52,167,3,22,0,0,10,2,4,5,24,4,SPD
14730170,Liebschützberg,540,268,269,184,26,533,29,344,2164,25.0,12.4,12.4,8.5,1.2,24.6,1.3,15.9,98.7,151,2505,2193,100.0,87.5,BW17,151,Nordsachsen,GE,Liebschützberg,,2497,1985,23,1962,761,240,177,620,26,x,138,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,18,1967,665,224,167,568,23,88,166,3,22,0,2,3,1,1,10,23,1,AfD
14730180,Löbnitz,289,144,145,79,20,294,10,209,1180,24.5,12.2,12.3,6.7,1.7,24.9,0.8,17.7,99.2,151,1740,1190,100.0,68.4,BW17,151,Nordsachsen,GE,Löbnitz,,1710,1292,22,1270,502,153,203,321,27,x,64,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,22,1270,460,146,161,330,21,15,83,2,8,1,3,6,0,0,6,22,6,SPD
14730190,Mockrehna,826,425,404,250,61,833,33,531,3330,24.8,12.8,12.1,7.5,1.8,25.0,1.0,15.9,99.0,151,3999,3363,100.0,84.1,BW17,151,Nordsachsen,GE,Mockrehna,,4104,3106,41,3065,1043,409,346,1029,39,x,199,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,59,3047,932,321,334,1022,57,37,231,12,41,0,5,6,2,1,18,27,1,SPD
14730200,"Mügeln, Stadt",904,460,465,263,91,914,35,546,3643,24.8,12.6,12.8,7.2,2.5,25.1,1.0,15.0,99.0,151,4832,3678,100.0,76.1,BW17,151,Nordsachsen,GE,"Mügeln, Stadt",J,5129,4508,76,4432,1467,754,533,1282,113,x,283,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,74,4434,1307,641,535,1224,119,100,318,19,38,3,6,13,4,5,37,59,6,SPD
14730210,Naundorf,325,165,160,95,34,332,13,181,1292,25.2,12.8,12.4,7.4,2.6,25.7,1.0,14.0,99.0,151,1860,1305,100.0,70.2,BW17,151,Nordsachsen,GE,Naundorf,,1933,1251,21,1230,435,193,142,333,28,x,99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,17,1234,382,169,134,344,29,24,90,2,21,2,1,2,1,0,10,20,3,SPD
14730230,"Oschatz, Stadt",1960,970,979,499,206,1914,80,1251,7779,25.2,12.5,12.6,6.4,2.6,24.6,1.0,16.1,99.0,151,11755,7859,100.0,66.9,BW17,151,Nordsachsen,GE,"Oschatz, Stadt",,12284,8378,129,8249,2502,1774,875,2470,186,x,442,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,129,8249,2165,1502,905,2413,217,152,532,28,69,4,7,33,8,12,81,108,13,AfD
14730250,Rackwitz,730,367,374,216,104,755,26,412,2958,24.7,12.4,12.6,7.3,3.5,25.5,0.9,13.9,99.1,151,4143,2984,100.0,72.0,BW17,151,Nordsachsen,GE,Rackwitz,,3964,2959,33,2926,969,424,473,786,89,x,185,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,26,2933,889,376,384,785,106,30,210,16,32,3,5,6,5,3,25,55,3,SPD
14730270,"Schkeuditz, Stadt",2479,1218,1226,835,258,2440,99,1380,9836,25.2,12.4,12.5,8.5,2.6,24.8,1.0,14.0,99.0,151,14495,9935,100.0,68.5,BW17,151,Nordsachsen,GE,"Schkeuditz, Stadt",,14459,10185,124,10061,3286,1658,1376,2667,341,x,733,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,119,10066,2935,1470,1260,2676,266,79,855,27,158,4,11,23,20,8,91,175,8,AfD
14730280,Schönwölkau,324,165,165,102,32,334,13,185,1307,24.8,12.6,12.6,7.8,2.4,25.6,1.0,14.2,99.0,151,2109,1320,100.0,62.6,BW17,151,Nordsachsen,GE,Schönwölkau,,2016,1311,35,1276,443,185,186,337,29,x,96,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,35,1276,385,164,163,347,31,17,102,4,18,0,1,3,3,1,9,26,2,SPD
14730300,"Taucha, Stadt",2856,1422,1425,1175,476,2891,126,1168,11413,25.0,12.5,12.5,10.3,4.2,25.3,1.1,10.2,98.9,151,16005,11539,100.0,72.1,BW17,151,Nordsachsen,GE,"Taucha, Stadt",,12824,9842,116,9726,3275,1562,1359,2306,396,x,828,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,94,9748,2816,1342,1224,2377,411,126,1013,35,72,6,4,43,25,29,66,144,15,SPD
14730310,"Torgau, Stadt",2669,1342,1365,786,266,2677,119,1645,10750,24.8,12.5,12.7,7.3,2.5,24.9,1.1,15.3,98.9,151,15594,10869,100.0,69.7,BW17,151,Nordsachsen,GE,"Torgau, Stadt",J,16115,11249,167,11082,3326,2372,1518,2868,255,x,743,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,165,11084,3120,1806,1517,2867,276,207,819,44,95,4,9,24,15,13,94,160,14,SPD
14730320,Trossin,165,84,84,53,22,164,8,92,664,24.8,12.7,12.7,8.0,3.3,24.7,1.2,13.9,98.8,151,1061,672,100.0,63.3,BW17,151,Nordsachsen,GE,Trossin,,1081,732,13,719,225,135,114,178,18,x,49,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,18,714,208,109,96,181,25,10,60,1,12,0,0,0,2,1,1,8,0,AfD
14730330,Wermsdorf,645,323,323,171,78,649,31,391,2580,25.0,12.5,12.5,6.6,3.0,25.2,1.2,15.2,98.8,151,4350,2611,100.0,60.0,BW17,151,Nordsachsen,GE,Wermsdorf,,4433,2671,51,2620,826,472,288,826,82,x,126,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,54,2617,706,390,301,818,76,46,166,12,17,1,5,6,1,2,25,40,5,SPD
14730340,Wiedemar,780,384,390,238,59,759,30,483,3093,25.2,12.4,12.6,7.7,1.9,24.5,1.0,15.6,99.0,151,4525,3123,100.0,69.0,BW17,151,Nordsachsen,GE,Wiedemar,,4310,3165,37,3128,1087,451,517,780,81,x,212,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,35,3130,1026,417,405,805,61,35,235,13,43,1,1,8,3,5,17,51,4,AfD
14730360,Zschepplin,388,190,198,123,54,386,15,220,1559,24.9,12.2,12.7,7.9,3.5,24.8,1.0,14.1,99.0,151,2331,1574,100.0,67.5,BW17,151,Nordsachsen,GE,Zschepplin,,2360,1724,10,1714,628,252,212,475,50,x,97,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,13,1711,535,214,199,481,60,19,133,7,9,0,2,5,3,3,9,29,3,AfD
