AGS,Ort,KreisId,KreisName,Gewinner_Partei,Gewinner_Name,Gewinner_c,Partei_1,Partei_1_k,Partei_1_c,Partei_1_a,Partei_2,Partei_2_k,Partei_2_c,Partei_2_a,Partei_3,Partei_3_k,Partei_3_c,Partei_3_a,fließtext_rest
14522360,"Mittweida, Stadt, Hochschulstadt",161,Mittelsachsen,SPD,"Geißler, Alexander",#e3000f,SPD,"Geißler, Alexander",#e3000f,25.1,AfD,"Bachmann, Carolin",#009ee0,24.7,CDU,"Bellmann, Veronika Maria",#32302e,12.6," +++ Bellmann, Veronika Maria (CDU), 12.6% +++ Hartmann, Stefan (DIE LINKE), 12.6% +++ Lieder, Marcus (ÖDP), 10.8% +++ Hartewig, Philipp (FDP), 7.3% +++ Fränzle, Lea Ursula (GRÜNE), 4.0% +++ Linke, Thomas (dieBasis), 3.0%"
14522390,Mulda/Sa.,161,Mittelsachsen,SPD,"Geißler, Alexander",#e3000f,SPD,"Geißler, Alexander",#e3000f,25.9,AfD,"Bachmann, Carolin",#009ee0,25.3,ÖDP,"Lieder, Marcus",#b5152b,13.4," +++ Lieder, Marcus (ÖDP), 13.4% +++ Bellmann, Veronika Maria (CDU), 12.6% +++ Hartmann, Stefan (DIE LINKE), 12.2% +++ Hartewig, Philipp (FDP), 4.7% +++ Linke, Thomas (dieBasis), 4.1% +++ Fränzle, Lea Ursula (GRÜNE), 1.8%"
14522400,Neuhausen/Erzgeb.,161,Mittelsachsen,AfD,"Bachmann, Carolin",#009ee0,AfD,"Bachmann, Carolin",#009ee0,24.2,SPD,"Geißler, Alexander",#e3000f,24.2,ÖDP,"Lieder, Marcus",#b5152b,14.0," +++ Lieder, Marcus (ÖDP), 14.0% +++ Hartmann, Stefan (DIE LINKE), 12.9% +++ Bellmann, Veronika Maria (CDU), 12.3% +++ Hartewig, Philipp (FDP), 5.1% +++ Linke, Thomas (dieBasis), 4.3% +++ Fränzle, Lea Ursula (GRÜNE), 3.0%"
14522420,Niederwiesa,161,Mittelsachsen,SPD,"Geißler, Alexander",#e3000f,SPD,"Geißler, Alexander",#e3000f,25.0,AfD,"Bachmann, Carolin",#009ee0,24.8,ÖDP,"Lieder, Marcus",#b5152b,14.0," +++ Lieder, Marcus (ÖDP), 14.0% +++ Hartmann, Stefan (DIE LINKE), 12.6% +++ Bellmann, Veronika Maria (CDU), 12.2% +++ Hartewig, Philipp (FDP), 5.6% +++ Fränzle, Lea Ursula (GRÜNE), 4.6% +++ Linke, Thomas (dieBasis), 1.4%"
14522430,Oberschöna,161,Mittelsachsen,AfD,"Bachmann, Carolin",#009ee0,AfD,"Bachmann, Carolin",#009ee0,25.5,SPD,"Geißler, Alexander",#e3000f,25.2,ÖDP,"Lieder, Marcus",#b5152b,14.8," +++ Lieder, Marcus (ÖDP), 14.8% +++ Hartmann, Stefan (DIE LINKE), 12.8% +++ Bellmann, Veronika Maria (CDU), 12.4% +++ Hartewig, Philipp (FDP), 5.6% +++ Fränzle, Lea Ursula (GRÜNE), 3.8% +++ Linke, Thomas (dieBasis), 0.0%"
14522440,"Oederan, Stadt",161,Mittelsachsen,AfD,"Bachmann, Carolin",#009ee0,AfD,"Bachmann, Carolin",#009ee0,25.0,SPD,"Geißler, Alexander",#e3000f,24.5,ÖDP,"Lieder, Marcus",#b5152b,16.1," +++ Lieder, Marcus (ÖDP), 16.1% +++ Hartmann, Stefan (DIE LINKE), 12.7% +++ Bellmann, Veronika Maria (CDU), 12.4% +++ Hartewig, Philipp (FDP), 5.0% +++ Fränzle, Lea Ursula (GRÜNE), 2.3% +++ Linke, Thomas (dieBasis), 2.0%"
14522450,Ostrau,161,Mittelsachsen,SPD,"Geißler, Alexander",#e3000f,SPD,"Geißler, Alexander",#e3000f,25.0,AfD,"Bachmann, Carolin",#009ee0,24.7,CDU,"Bellmann, Veronika Maria",#32302e,12.8," +++ Bellmann, Veronika Maria (CDU), 12.8% +++ Hartmann, Stefan (DIE LINKE), 12.7% +++ Lieder, Marcus (ÖDP), 11.7% +++ Hartewig, Philipp (FDP), 6.3% +++ Linke, Thomas (dieBasis), 4.6% +++ Fränzle, Lea Ursula (GRÜNE), 2.3%"
14522470,Rechenberg-Bienenmühle,161,Mittelsachsen,SPD,"Geißler, Alexander",#e3000f,SPD,"Geißler, Alexander",#e3000f,25.6,AfD,"Bachmann, Carolin",#009ee0,24.5,ÖDP,"Lieder, Marcus",#b5152b,14.1," +++ Lieder, Marcus (ÖDP), 14.1% +++ Bellmann, Veronika Maria (CDU), 12.3% +++ Hartmann, Stefan (DIE LINKE), 12.2% +++ Hartewig, Philipp (FDP), 5.2% +++ Linke, Thomas (dieBasis), 3.4% +++ Fränzle, Lea Ursula (GRÜNE), 2.6%"
14522480,Reinsberg,161,Mittelsachsen,AfD,"Bachmann, Carolin",#009ee0,AfD,"Bachmann, Carolin",#009ee0,25.3,SPD,"Geißler, Alexander",#e3000f,24.9,ÖDP,"Lieder, Marcus",#b5152b,15.6," +++ Lieder, Marcus (ÖDP), 15.6% +++ Bellmann, Veronika Maria (CDU), 12.6% +++ Hartmann, Stefan (DIE LINKE), 12.6% +++ Hartewig, Philipp (FDP), 5.5% +++ Fränzle, Lea Ursula (GRÜNE), 3.5% +++ Linke, Thomas (dieBasis), 0.0%"
14522500,Rossau,161,Mittelsachsen,AfD,"Bachmann, Carolin",#009ee0,AfD,"Bachmann, Carolin",#009ee0,25.0,SPD,"Geißler, Alexander",#e3000f,24.9,CDU,"Bellmann, Veronika Maria",#32302e,12.6," +++ Bellmann, Veronika Maria (CDU), 12.6% +++ Hartmann, Stefan (DIE LINKE), 12.6% +++ Lieder, Marcus (ÖDP), 11.4% +++ Hartewig, Philipp (FDP), 8.0% +++ Fränzle, Lea Ursula (GRÜNE), 2.7% +++ Linke, Thomas (dieBasis), 2.7%"
14522510,"Roßwein, Stadt",161,Mittelsachsen,SPD,"Geißler, Alexander",#e3000f,SPD,"Geißler, Alexander",#e3000f,24.9,AfD,"Bachmann, Carolin",#009ee0,24.6,ÖDP,"Lieder, Marcus",#b5152b,13.1," +++ Lieder, Marcus (ÖDP), 13.1% +++ Hartmann, Stefan (DIE LINKE), 12.5% +++ Bellmann, Veronika Maria (CDU), 12.4% +++ Hartewig, Philipp (FDP), 6.4% +++ Linke, Thomas (dieBasis), 3.3% +++ Fränzle, Lea Ursula (GRÜNE), 2.8%"
14522520,"Sayda, Stadt",161,Mittelsachsen,SPD,"Geißler, Alexander",#e3000f,SPD,"Geißler, Alexander",#e3000f,26.0,AfD,"Bachmann, Carolin",#009ee0,25.9,CDU,"Bellmann, Veronika Maria",#32302e,12.5," +++ Bellmann, Veronika Maria (CDU), 12.5% +++ Hartmann, Stefan (DIE LINKE), 12.3% +++ Lieder, Marcus (ÖDP), 8.9% +++ Linke, Thomas (dieBasis), 7.9% +++ Hartewig, Philipp (FDP), 3.9% +++ Fränzle, Lea Ursula (GRÜNE), 2.6%"
14522540,Striegistal,161,Mittelsachsen,AfD,"Bachmann, Carolin",#009ee0,AfD,"Bachmann, Carolin",#009ee0,25.0,SPD,"Geißler, Alexander",#e3000f,25.0,ÖDP,"Lieder, Marcus",#b5152b,16.8," +++ Lieder, Marcus (ÖDP), 16.8% +++ Hartmann, Stefan (DIE LINKE), 12.5% +++ Bellmann, Veronika Maria (CDU), 12.4% +++ Hartewig, Philipp (FDP), 5.7% +++ Fränzle, Lea Ursula (GRÜNE), 2.5% +++ Linke, Thomas (dieBasis), 0.0%"
14522570,"Waldheim, Stadt",161,Mittelsachsen,AfD,"Bachmann, Carolin",#009ee0,AfD,"Bachmann, Carolin",#009ee0,25.2,SPD,"Geißler, Alexander",#e3000f,25.0,CDU,"Bellmann, Veronika Maria",#32302e,12.5," +++ Bellmann, Veronika Maria (CDU), 12.5% +++ Hartmann, Stefan (DIE LINKE), 12.5% +++ Lieder, Marcus (ÖDP), 12.1% +++ Hartewig, Philipp (FDP), 8.5% +++ Fränzle, Lea Ursula (GRÜNE), 2.5% +++ Linke, Thomas (dieBasis), 1.8%"
14522590,Weißenborn/Erzgeb.,161,Mittelsachsen,AfD,"Bachmann, Carolin",#009ee0,AfD,"Bachmann, Carolin",#009ee0,25.9,SPD,"Geißler, Alexander",#e3000f,25.3,CDU,"Bellmann, Veronika Maria",#32302e,12.6," +++ Bellmann, Veronika Maria (CDU), 12.6% +++ Hartmann, Stefan (DIE LINKE), 12.2% +++ Lieder, Marcus (ÖDP), 10.8% +++ Hartewig, Philipp (FDP), 6.1% +++ Linke, Thomas (dieBasis), 4.3% +++ Fränzle, Lea Ursula (GRÜNE), 2.8%"
14522620,Zschaitz-Ottewig,161,Mittelsachsen,SPD,"Geißler, Alexander",#e3000f,SPD,"Geißler, Alexander",#e3000f,25.0,AfD,"Bachmann, Carolin",#009ee0,24.6,LINKE,"Hartmann, Stefan",#b5152b,12.9," +++ Hartmann, Stefan (DIE LINKE), 12.9% +++ Lieder, Marcus (ÖDP), 12.6% +++ Bellmann, Veronika Maria (CDU), 12.1% +++ Hartewig, Philipp (FDP), 7.9% +++ Fränzle, Lea Ursula (GRÜNE), 3.3% +++ Linke, Thomas (dieBasis), 1.6%"
14511000,"Chemnitz, Stadt",162,Chemnitz,AfD,"Klonovsky, Michael",#009ee0,AfD,"Klonovsky, Michael",#009ee0,25.1,SPD,"Müller, Detlef",#e3000f,25.1,CDU,"Heinrich, Frank",#32302e,12.5," +++ Heinrich, Frank (CDU), 12.5% +++ Detzner, Tim (DIE LINKE), 12.5% +++ Rohne, Bert (ÖDP), 8.7% +++ Müller-Rosentritt, Frank (FDP), 6.6% +++ Köpferl, Karola (GRÜNE), 4.2% +++ Lörinczy, Thomas (V-Partei³), 2.5% +++ Vogel, Paul Thomas (Die PARTEI), 2.4% +++ Lienow, Normen (dieBasis), 0.3%"
14521040,Auerbach,163,Chemnitzer Uml./Erzg. II,AfD,"Moncsek, Mike",#009ee0,AfD,"Moncsek, Mike",#009ee0,25.5,SPD,"Kasper, Carlos",#e3000f,25.1,CDU,"Wanderwitz, Marco",#32302e,12.7," +++ Wanderwitz, Marco (CDU), 12.7% +++ Bernhardt, Sebastian (DIE LINKE), 12.7% +++ Hofmann, André (Die PARTEI), 11.8% +++ Woiton, Monique (FDP), 6.6% +++ Schüller, Moritz (FREIE WÄHLER), 3.0% +++ Herrmann, Bernhard (GRÜNE), 2.6% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14521120,Burkhardtsdorf,163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,25.2,AfD,"Moncsek, Mike",#009ee0,24.6,Die PARTEI,"Hofmann, André",#b5152b,13.2," +++ Hofmann, André (Die PARTEI), 13.2% +++ Wanderwitz, Marco (CDU), 12.5% +++ Bernhardt, Sebastian (DIE LINKE), 12.5% +++ Woiton, Monique (FDP), 6.2% +++ Herrmann, Bernhard (GRÜNE), 3.2% +++ Schüller, Moritz (FREIE WÄHLER), 2.5% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14521230,Gornsdorf,163,Chemnitzer Uml./Erzg. II,AfD,"Moncsek, Mike",#009ee0,AfD,"Moncsek, Mike",#009ee0,25.1,SPD,"Kasper, Carlos",#e3000f,24.6,LINKE,"Bernhardt, Sebastian",#b5152b,13.0," +++ Bernhardt, Sebastian (DIE LINKE), 13.0% +++ Wanderwitz, Marco (CDU), 11.9% +++ Hofmann, André (Die PARTEI), 9.2% +++ Woiton, Monique (FDP), 8.2% +++ Herrmann, Bernhard (GRÜNE), 3.7% +++ Schüller, Moritz (FREIE WÄHLER), 3.3% +++ Högen, Sebastian (ÖDP), 0.9% +++ Dreher, Jürgen (dieBasis), 0.0%"
14521290,Hohndorf,163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,25.7,AfD,"Moncsek, Mike",#009ee0,24.9,CDU,"Wanderwitz, Marco",#32302e,13.0," +++ Wanderwitz, Marco (CDU), 13.0% +++ Bernhardt, Sebastian (DIE LINKE), 12.8% +++ Hofmann, André (Die PARTEI), 8.8% +++ Woiton, Monique (FDP), 7.1% +++ Schüller, Moritz (FREIE WÄHLER), 3.9% +++ Herrmann, Bernhard (GRÜNE), 2.8% +++ Högen, Sebastian (ÖDP), 1.1% +++ Dreher, Jürgen (dieBasis), 0.0%"
14521310,Jahnsdorf/Erzgeb.,163,Chemnitzer Uml./Erzg. II,AfD,"Moncsek, Mike",#009ee0,AfD,"Moncsek, Mike",#009ee0,25.2,SPD,"Kasper, Carlos",#e3000f,24.4,CDU,"Wanderwitz, Marco",#32302e,12.7," +++ Wanderwitz, Marco (CDU), 12.7% +++ Bernhardt, Sebastian (DIE LINKE), 12.4% +++ Hofmann, André (Die PARTEI), 8.8% +++ Woiton, Monique (FDP), 8.2% +++ Schüller, Moritz (FREIE WÄHLER), 4.2% +++ Herrmann, Bernhard (GRÜNE), 2.7% +++ Högen, Sebastian (ÖDP), 0.9% +++ Dreher, Jürgen (dieBasis), 0.5%"
14521380,"Lugau/Erzgeb., Stadt",163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,25.4,AfD,"Moncsek, Mike",#009ee0,24.8,LINKE,"Bernhardt, Sebastian",#b5152b,12.7," +++ Bernhardt, Sebastian (DIE LINKE), 12.7% +++ Wanderwitz, Marco (CDU), 12.3% +++ Hofmann, André (Die PARTEI), 10.0% +++ Woiton, Monique (FDP), 6.4% +++ Schüller, Moritz (FREIE WÄHLER), 5.0% +++ Herrmann, Bernhard (GRÜNE), 2.6% +++ Högen, Sebastian (ÖDP), 0.6% +++ Dreher, Jürgen (dieBasis), 0.1%"
14521410,Neukirchen/Erzgeb.,163,Chemnitzer Uml./Erzg. II,AfD,"Moncsek, Mike",#009ee0,AfD,"Moncsek, Mike",#009ee0,25.1,SPD,"Kasper, Carlos",#e3000f,24.6,CDU,"Wanderwitz, Marco",#32302e,12.5," +++ Wanderwitz, Marco (CDU), 12.5% +++ Bernhardt, Sebastian (DIE LINKE), 12.5% +++ Hofmann, André (Die PARTEI), 10.4% +++ Woiton, Monique (FDP), 8.6% +++ Schüller, Moritz (FREIE WÄHLER), 3.2% +++ Herrmann, Bernhard (GRÜNE), 3.1% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14521420,Niederdorf,163,Chemnitzer Uml./Erzg. II,AfD,"Moncsek, Mike",#009ee0,AfD,"Moncsek, Mike",#009ee0,25.0,SPD,"Kasper, Carlos",#e3000f,24.3,LINKE,"Bernhardt, Sebastian",#b5152b,13.0," +++ Bernhardt, Sebastian (DIE LINKE), 13.0% +++ Wanderwitz, Marco (CDU), 12.7% +++ Hofmann, André (Die PARTEI), 12.4% +++ Woiton, Monique (FDP), 7.6% +++ Schüller, Moritz (FREIE WÄHLER), 2.9% +++ Herrmann, Bernhard (GRÜNE), 2.0% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14521430,Niederwürschnitz,163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,25.2,AfD,"Moncsek, Mike",#009ee0,25.1,CDU,"Wanderwitz, Marco",#32302e,12.7," +++ Wanderwitz, Marco (CDU), 12.7% +++ Bernhardt, Sebastian (DIE LINKE), 12.4% +++ Hofmann, André (Die PARTEI), 8.5% +++ Schüller, Moritz (FREIE WÄHLER), 7.0% +++ Woiton, Monique (FDP), 6.3% +++ Herrmann, Bernhard (GRÜNE), 2.7% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14521450,"Oelsnitz/Erzgeb., Stadt",163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,25.1,AfD,"Moncsek, Mike",#009ee0,24.8,CDU,"Wanderwitz, Marco",#32302e,12.4," +++ Wanderwitz, Marco (CDU), 12.4% +++ Bernhardt, Sebastian (DIE LINKE), 12.4% +++ Hofmann, André (Die PARTEI), 12.1% +++ Woiton, Monique (FDP), 5.6% +++ Schüller, Moritz (FREIE WÄHLER), 4.3% +++ Herrmann, Bernhard (GRÜNE), 3.0% +++ Högen, Sebastian (ÖDP), 0.3% +++ Dreher, Jürgen (dieBasis), 0.0%"
14521590,"Stollberg/Erzgeb., Stadt",163,Chemnitzer Uml./Erzg. II,AfD,"Moncsek, Mike",#009ee0,AfD,"Moncsek, Mike",#009ee0,25.0,SPD,"Kasper, Carlos",#e3000f,24.9,CDU,"Wanderwitz, Marco",#32302e,12.6," +++ Wanderwitz, Marco (CDU), 12.6% +++ Bernhardt, Sebastian (DIE LINKE), 12.6% +++ Hofmann, André (Die PARTEI), 11.8% +++ Woiton, Monique (FDP), 6.0% +++ Schüller, Moritz (FREIE WÄHLER), 3.6% +++ Herrmann, Bernhard (GRÜNE), 3.1% +++ Högen, Sebastian (ÖDP), 0.3% +++ Dreher, Jürgen (dieBasis), 0.0%"
14521620,"Thalheim/Erzgeb., Stadt",163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,25.0,AfD,"Moncsek, Mike",#009ee0,24.7,LINKE,"Bernhardt, Sebastian",#b5152b,12.7," +++ Bernhardt, Sebastian (DIE LINKE), 12.7% +++ Wanderwitz, Marco (CDU), 12.4% +++ Hofmann, André (Die PARTEI), 10.4% +++ Woiton, Monique (FDP), 7.9% +++ Herrmann, Bernhard (GRÜNE), 4.0% +++ Schüller, Moritz (FREIE WÄHLER), 3.0% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14521710,"Zwönitz, Stadt",163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,25.2,AfD,"Moncsek, Mike",#009ee0,24.9,CDU,"Wanderwitz, Marco",#32302e,12.8," +++ Wanderwitz, Marco (CDU), 12.8% +++ Bernhardt, Sebastian (DIE LINKE), 12.6% +++ Hofmann, André (Die PARTEI), 10.6% +++ Woiton, Monique (FDP), 6.1% +++ Schüller, Moritz (FREIE WÄHLER), 3.5% +++ Herrmann, Bernhard (GRÜNE), 3.2% +++ Högen, Sebastian (ÖDP), 1.1% +++ Dreher, Jürgen (dieBasis), 0.0%"
14522060,"Burgstädt, Stadt",163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,25.4,AfD,"Moncsek, Mike",#009ee0,25.1,CDU,"Wanderwitz, Marco",#32302e,12.6," +++ Wanderwitz, Marco (CDU), 12.6% +++ Bernhardt, Sebastian (DIE LINKE), 12.4% +++ Hofmann, André (Die PARTEI), 12.1% +++ Woiton, Monique (FDP), 7.6% +++ Herrmann, Bernhard (GRÜNE), 3.6% +++ Schüller, Moritz (FREIE WÄHLER), 1.2% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14522070,Claußnitz,163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,25.0,AfD,"Moncsek, Mike",#009ee0,24.2,CDU,"Wanderwitz, Marco",#32302e,12.4," +++ Wanderwitz, Marco (CDU), 12.4% +++ Bernhardt, Sebastian (DIE LINKE), 12.4% +++ Hofmann, André (Die PARTEI), 10.6% +++ Woiton, Monique (FDP), 8.0% +++ Schüller, Moritz (FREIE WÄHLER), 4.0% +++ Herrmann, Bernhard (GRÜNE), 3.4% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14522120,Erlau,163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,25.7,AfD,"Moncsek, Mike",#009ee0,24.6,LINKE,"Bernhardt, Sebastian",#b5152b,12.7," +++ Bernhardt, Sebastian (DIE LINKE), 12.7% +++ Hofmann, André (Die PARTEI), 12.5% +++ Wanderwitz, Marco (CDU), 12.4% +++ Woiton, Monique (FDP), 8.1% +++ Herrmann, Bernhard (GRÜNE), 3.3% +++ Schüller, Moritz (FREIE WÄHLER), 0.6% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14522190,"Geringswalde, Stadt",163,Chemnitzer Uml./Erzg. II,AfD,"Moncsek, Mike",#009ee0,AfD,"Moncsek, Mike",#009ee0,25.1,SPD,"Kasper, Carlos",#e3000f,24.4,CDU,"Wanderwitz, Marco",#32302e,12.7," +++ Wanderwitz, Marco (CDU), 12.7% +++ Bernhardt, Sebastian (DIE LINKE), 12.5% +++ Hofmann, André (Die PARTEI), 7.8% +++ Woiton, Monique (FDP), 7.2% +++ Schüller, Moritz (FREIE WÄHLER), 4.9% +++ Herrmann, Bernhard (GRÜNE), 3.2% +++ Högen, Sebastian (ÖDP), 2.1% +++ Dreher, Jürgen (dieBasis), 0.0%"
14522260,Hartmannsdorf,163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,24.7,AfD,"Moncsek, Mike",#009ee0,24.5,LINKE,"Bernhardt, Sebastian",#b5152b,12.3," +++ Bernhardt, Sebastian (DIE LINKE), 12.3% +++ Wanderwitz, Marco (CDU), 12.2% +++ Hofmann, André (Die PARTEI), 8.8% +++ Woiton, Monique (FDP), 7.4% +++ Schüller, Moritz (FREIE WÄHLER), 6.7% +++ Herrmann, Bernhard (GRÜNE), 3.2% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14522280,Königsfeld,163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,24.9,AfD,"Moncsek, Mike",#009ee0,24.5,Die PARTEI,"Hofmann, André",#b5152b,13.0," +++ Hofmann, André (Die PARTEI), 13.0% +++ Wanderwitz, Marco (CDU), 12.6% +++ Bernhardt, Sebastian (DIE LINKE), 12.6% +++ Woiton, Monique (FDP), 7.5% +++ Herrmann, Bernhard (GRÜNE), 4.9% +++ Schüller, Moritz (FREIE WÄHLER), 0.0% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14522290,Königshain-Wiederau,163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,25.4,AfD,"Moncsek, Mike",#009ee0,25.2,LINKE,"Bernhardt, Sebastian",#b5152b,12.6," +++ Bernhardt, Sebastian (DIE LINKE), 12.6% +++ Wanderwitz, Marco (CDU), 12.5% +++ Hofmann, André (Die PARTEI), 11.1% +++ Woiton, Monique (FDP), 6.6% +++ Herrmann, Bernhard (GRÜNE), 3.5% +++ Schüller, Moritz (FREIE WÄHLER), 3.1% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14522330,Lichtenau,163,Chemnitzer Uml./Erzg. II,AfD,"Moncsek, Mike",#009ee0,AfD,"Moncsek, Mike",#009ee0,25.1,SPD,"Kasper, Carlos",#e3000f,24.7,LINKE,"Bernhardt, Sebastian",#b5152b,12.6," +++ Bernhardt, Sebastian (DIE LINKE), 12.6% +++ Wanderwitz, Marco (CDU), 12.4% +++ Hofmann, André (Die PARTEI), 11.5% +++ Woiton, Monique (FDP), 9.6% +++ Herrmann, Bernhard (GRÜNE), 3.5% +++ Schüller, Moritz (FREIE WÄHLER), 0.5% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14522350,"Lunzenau, Stadt",163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,25.2,AfD,"Moncsek, Mike",#009ee0,25.1,Die PARTEI,"Hofmann, André",#b5152b,13.3," +++ Hofmann, André (Die PARTEI), 13.3% +++ Bernhardt, Sebastian (DIE LINKE), 12.4% +++ Wanderwitz, Marco (CDU), 12.3% +++ Woiton, Monique (FDP), 7.0% +++ Herrmann, Bernhard (GRÜNE), 2.6% +++ Schüller, Moritz (FREIE WÄHLER), 2.1% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14522380,Mühlau,163,Chemnitzer Uml./Erzg. II,AfD,"Moncsek, Mike",#009ee0,AfD,"Moncsek, Mike",#009ee0,25.7,SPD,"Kasper, Carlos",#e3000f,24.2,CDU,"Wanderwitz, Marco",#32302e,13.1," +++ Wanderwitz, Marco (CDU), 13.1% +++ Bernhardt, Sebastian (DIE LINKE), 12.1% +++ Schüller, Moritz (FREIE WÄHLER), 8.4% +++ Woiton, Monique (FDP), 8.2% +++ Hofmann, André (Die PARTEI), 5.5% +++ Herrmann, Bernhard (GRÜNE), 2.9% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
14522460,"Penig, Stadt",163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,25.5,AfD,"Moncsek, Mike",#009ee0,24.6,LINKE,"Bernhardt, Sebastian",#b5152b,12.5," +++ Bernhardt, Sebastian (DIE LINKE), 12.5% +++ Wanderwitz, Marco (CDU), 12.4% +++ Hofmann, André (Die PARTEI), 10.9% +++ Woiton, Monique (FDP), 7.4% +++ Herrmann, Bernhard (GRÜNE), 3.3% +++ Schüller, Moritz (FREIE WÄHLER), 2.7% +++ Högen, Sebastian (ÖDP), 0.6% +++ Dreher, Jürgen (dieBasis), 0.0%"
14522490,"Rochlitz, Stadt",163,Chemnitzer Uml./Erzg. II,AfD,"Moncsek, Mike",#009ee0,AfD,"Moncsek, Mike",#009ee0,25.5,SPD,"Kasper, Carlos",#e3000f,25.2,CDU,"Wanderwitz, Marco",#32302e,12.5," +++ Wanderwitz, Marco (CDU), 12.5% +++ Bernhardt, Sebastian (DIE LINKE), 12.5% +++ Hofmann, André (Die PARTEI), 10.1% +++ Woiton, Monique (FDP), 8.7% +++ Herrmann, Bernhard (GRÜNE), 3.6% +++ Schüller, Moritz (FREIE WÄHLER), 1.5% +++ Högen, Sebastian (ÖDP), 0.4% +++ Dreher, Jürgen (dieBasis), 0.0%"
14522530,Seelitz,163,Chemnitzer Uml./Erzg. II,SPD,"Kasper, Carlos",#e3000f,SPD,"Kasper, Carlos",#e3000f,25.5,AfD,"Moncsek, Mike",#009ee0,24.4,LINKE,"Bernhardt, Sebastian",#b5152b,12.3," +++ Bernhardt, Sebastian (DIE LINKE), 12.3% +++ Wanderwitz, Marco (CDU), 12.2% +++ Hofmann, André (Die PARTEI), 8.1% +++ Woiton, Monique (FDP), 8.0% +++ Schüller, Moritz (FREIE WÄHLER), 6.8% +++ Herrmann, Bernhard (GRÜNE), 2.7% +++ Högen, Sebastian (ÖDP), 0.0% +++ Dreher, Jürgen (dieBasis), 0.0%"
